iso3,district_id,district_name,region,year,precipitation_sum_mm,rainy_season_precip_mm,precip_anomaly_mm,temp_mean_c,temp_max_c,temp_min_c,relative_humidity_mean
GHA,GHA_GHA5.10_2,AwutuSenyaEast,Central,2017,1074.1,655.8,171.82,26.24,29.83,23.83,84.37
GHA,GHA_GHA5.10_2,AwutuSenyaEast,Central,2018,969.3,685.8,67.02,26.31,30.15,23.65,83.35
GHA,GHA_GHA5.10_2,AwutuSenyaEast,Central,2019,1251.1,927.8,348.82,26.56,30.34,24.0,84.33
GHA,GHA_GHA5.10_2,AwutuSenyaEast,Central,2020,902.7,684.3,0.42,26.47,30.28,23.89,83.18
GHA,GHA_GHA5.10_2,AwutuSenyaEast,Central,2021,1068.0,820.6,165.72,26.55,30.39,23.95,83.34
GHA,GHA_GHA5.10_2,AwutuSenyaEast,Central,2022,1254.3,884.0,352.02,25.99,29.9,23.28,83.43
GHA,GHA_GHA5.10_2,AwutuSenyaEast,Central,2023,1256.1,925.7,353.82,26.53,30.59,23.71,83.06
GHA,GHA_GHA5.10_2,AwutuSenyaEast,Central,2024,1014.4,659.1,112.12,26.82,31.12,23.9,82.21
GHA,GHA_GHA5.10_2,AwutuSenyaEast,Central,2025,1120.6,733.0,218.32,26.49,30.54,23.75,82.84
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2000,1173.2,846.0,-191.21,25.43,29.2,23.03,81.62
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2001,1370.2,864.9,5.79,25.29,28.84,23.02,82.41
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2002,1353.6,935.1,-10.81,25.55,29.29,23.1,81.7
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2003,1403.6,899.5,39.19,25.71,29.37,23.33,82.2
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2004,1223.6,856.3,-140.81,25.63,29.35,23.19,81.47
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2005,1354.2,934.1,-10.21,25.62,29.19,23.24,82.17
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2006,1250.7,864.9,-113.71,25.73,29.39,23.34,81.61
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2007,1453.0,1117.1,88.59,25.59,29.39,23.05,81.52
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2008,1407.4,1040.3,42.99,25.57,29.31,23.04,81.54
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2009,1341.0,990.8,-23.41,25.64,29.25,23.29,82.05
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2010,1341.3,953.7,-23.11,25.94,29.45,23.62,82.22
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2011,1296.6,926.3,-67.81,25.62,29.23,23.2,81.73
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2012,1486.9,1011.0,122.49,25.46,29.06,23.15,82.1
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2013,1209.3,802.7,-155.11,25.67,29.35,23.29,81.28
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2014,1659.4,1088.2,294.99,25.4,28.77,23.25,83.84
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2015,1252.4,847.8,-112.01,25.59,29.13,23.22,82.12
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2016,1668.2,1215.4,303.79,25.88,29.5,23.59,82.84
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2017,1506.8,964.9,142.39,25.65,30.23,22.97,86.07
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2018,1296.7,928.5,-67.71,25.67,30.49,22.82,85.47
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2019,1495.1,1099.8,130.69,26.0,30.75,23.2,86.28
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2020,1326.5,991.1,-37.91,25.98,30.93,23.06,84.66
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2021,1340.0,1017.5,-24.41,25.97,30.95,23.11,85.43
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2022,1440.3,1019.9,75.89,25.51,30.86,22.4,84.62
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2023,1407.7,1037.9,43.29,26.06,31.37,23.03,84.32
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2024,1237.7,846.6,-126.71,26.38,31.68,23.27,83.21
GHA,GHA_GHA5.9_2,AwutuSenyaWest,Central,2025,1179.3,780.7,-185.11,26.2,30.79,23.34,83.04
GHA,GHA_GHA5.11_2,CapeCoast,Central,2000,1221.8,874.0,-13.28,25.61,28.81,23.6,85.24
GHA,GHA_GHA5.11_2,CapeCoast,Central,2001,1149.0,678.3,-86.08,25.48,28.5,23.6,85.82
GHA,GHA_GHA5.11_2,CapeCoast,Central,2002,1164.1,741.4,-70.98,25.68,28.8,23.68,85.76
GHA,GHA_GHA5.11_2,CapeCoast,Central,2003,1211.1,708.7,-23.98,25.83,28.96,23.85,86.16
GHA,GHA_GHA5.11_2,CapeCoast,Central,2004,1112.0,749.7,-123.08,25.69,28.79,23.71,85.77
GHA,GHA_GHA5.11_2,CapeCoast,Central,2005,1077.1,672.7,-157.98,25.79,28.8,23.82,85.74
GHA,GHA_GHA5.11_2,CapeCoast,Central,2006,1148.8,794.7,-86.28,25.75,28.82,23.83,86.04
GHA,GHA_GHA5.11_2,CapeCoast,Central,2007,1396.8,995.6,161.72,25.77,29.03,23.68,85.27
GHA,GHA_GHA5.11_2,CapeCoast,Central,2008,1209.6,829.1,-25.48,25.83,29.06,23.72,84.83
GHA,GHA_GHA5.11_2,CapeCoast,Central,2009,1168.7,796.3,-66.38,25.76,28.83,23.82,85.8
GHA,GHA_GHA5.11_2,CapeCoast,Central,2010,1225.8,803.2,-9.28,26.12,29.16,24.15,85.51
GHA,GHA_GHA5.11_2,CapeCoast,Central,2011,1108.5,760.0,-126.58,25.76,28.81,23.77,85.62
GHA,GHA_GHA5.11_2,CapeCoast,Central,2012,1392.3,966.5,157.22,25.59,28.66,23.65,85.82
GHA,GHA_GHA5.11_2,CapeCoast,Central,2013,1021.6,634.6,-213.48,25.77,28.8,23.86,85.33
GHA,GHA_GHA5.11_2,CapeCoast,Central,2014,1567.2,1042.1,332.12,25.59,28.49,23.81,86.97
GHA,GHA_GHA5.11_2,CapeCoast,Central,2015,998.9,608.6,-236.18,25.84,28.81,23.87,85.4
GHA,GHA_GHA5.11_2,CapeCoast,Central,2016,1444.6,1029.1,209.52,26.15,29.28,24.23,85.77
GHA,GHA_GHA5.11_2,CapeCoast,Central,2017,1301.6,776.1,66.52,25.86,28.81,23.79,87.01
GHA,GHA_GHA5.11_2,CapeCoast,Central,2018,1136.3,751.6,-98.78,25.82,28.81,23.61,86.88
GHA,GHA_GHA5.11_2,CapeCoast,Central,2019,1220.8,827.5,-14.28,26.14,29.11,23.95,87.23
GHA,GHA_GHA5.11_2,CapeCoast,Central,2020,1203.8,914.2,-31.28,26.02,29.04,23.84,86.4
GHA,GHA_GHA5.11_2,CapeCoast,Central,2021,1391.9,1051.4,156.82,26.12,29.2,23.9,86.22
GHA,GHA_GHA5.11_2,CapeCoast,Central,2022,1385.2,904.2,150.12,25.65,28.8,23.34,85.81
GHA,GHA_GHA5.11_2,CapeCoast,Central,2023,1433.8,1050.9,198.72,26.16,29.57,23.65,85.44
GHA,GHA_GHA5.11_2,CapeCoast,Central,2024,1311.1,853.8,76.02,26.31,29.9,23.68,85.33
GHA,GHA_GHA5.11_2,CapeCoast,Central,2025,1109.7,676.2,-125.38,26.15,29.31,23.69,84.62
GHA,GHA_GHA5.12_2,Effutu,Central,2000,650.1,499.3,-224.42,26.16,29.12,24.14,82.13
GHA,GHA_GHA5.12_2,Effutu,Central,2001,770.3,498.4,-104.22,26.07,28.85,24.15,82.57
GHA,GHA_GHA5.12_2,Effutu,Central,2002,682.2,481.9,-192.32,26.33,29.31,24.25,81.89
GHA,GHA_GHA5.12_2,Effutu,Central,2003,764.8,480.2,-109.72,26.46,29.36,24.43,82.48
GHA,GHA_GHA5.12_2,Effutu,Central,2004,585.2,434.6,-289.32,26.38,29.36,24.29,81.76
GHA,GHA_GHA5.12_2,Effutu,Central,2005,808.8,595.4,-65.72,26.36,29.18,24.34,82.51
GHA,GHA_GHA5.12_2,Effutu,Central,2006,671.5,525.0,-203.02,26.48,29.4,24.46,81.84
GHA,GHA_GHA5.12_2,Effutu,Central,2007,1009.7,838.1,135.18,26.34,29.32,24.22,81.99
GHA,GHA_GHA5.12_2,Effutu,Central,2008,842.4,661.9,-32.12,26.35,29.24,24.24,81.91
GHA,GHA_GHA5.12_2,Effutu,Central,2009,875.5,722.8,0.98,26.32,29.15,24.37,82.68
GHA,GHA_GHA5.12_2,Effutu,Central,2010,851.9,635.6,-22.62,26.7,29.42,24.74,82.39
GHA,GHA_GHA5.12_2,Effutu,Central,2011,714.9,544.8,-159.62,26.36,29.15,24.35,82.12
GHA,GHA_GHA5.12_2,Effutu,Central,2012,777.0,576.9,-97.52,26.19,29.01,24.24,82.48
GHA,GHA_GHA5.12_2,Effutu,Central,2013,605.4,434.7,-269.12,26.36,29.23,24.38,81.96
GHA,GHA_GHA5.12_2,Effutu,Central,2014,1185.9,908.1,311.38,26.17,28.81,24.36,83.9
GHA,GHA_GHA5.12_2,Effutu,Central,2015,798.9,588.8,-75.62,26.32,29.05,24.34,82.63
GHA,GHA_GHA5.12_2,Effutu,Central,2016,954.1,717.3,79.58,26.59,29.39,24.69,83.49
GHA,GHA_GHA5.12_2,Effutu,Central,2017,1058.0,631.0,183.48,26.29,28.9,24.34,85.83
GHA,GHA_GHA5.12_2,Effutu,Central,2018,880.5,619.8,5.98,26.34,29.11,24.14,85.03
GHA,GHA_GHA5.12_2,Effutu,Central,2019,1072.3,782.2,197.78,26.61,29.29,24.52,85.78
GHA,GHA_GHA5.12_2,Effutu,Central,2020,898.4,641.7,23.88,26.46,29.15,24.39,85.08
GHA,GHA_GHA5.12_2,Effutu,Central,2021,1104.3,828.9,229.78,26.58,29.28,24.5,85.05
GHA,GHA_GHA5.12_2,Effutu,Central,2022,1143.4,774.0,268.88,26.02,28.74,23.86,85.45
GHA,GHA_GHA5.12_2,Effutu,Central,2023,1138.3,838.2,263.78,26.58,29.48,24.27,84.29
GHA,GHA_GHA5.12_2,Effutu,Central,2024,931.8,585.7,57.28,26.86,29.94,24.44,82.82
GHA,GHA_GHA5.12_2,Effutu,Central,2025,962.0,603.0,87.48,26.78,30.14,24.28,81.39
GHA,GHA_GHA5.13_2,Ekumfi,Central,2000,916.4,698.7,-69.73,25.99,28.37,24.34,84.46
GHA,GHA_GHA5.13_2,Ekumfi,Central,2001,877.0,549.5,-109.13,25.89,28.14,24.32,84.85
GHA,GHA_GHA5.13_2,Ekumfi,Central,2002,876.2,598.5,-109.93,26.08,28.43,24.44,84.73
GHA,GHA_GHA5.13_2,Ekumfi,Central,2003,906.7,553.5,-79.43,26.24,28.56,24.58,85.16
GHA,GHA_GHA5.13_2,Ekumfi,Central,2004,762.6,532.0,-223.53,26.09,28.42,24.45,84.85
GHA,GHA_GHA5.13_2,Ekumfi,Central,2005,871.8,584.9,-114.33,26.15,28.4,24.52,85.04
GHA,GHA_GHA5.13_2,Ekumfi,Central,2006,859.4,637.2,-126.73,26.22,28.54,24.6,84.74
GHA,GHA_GHA5.13_2,Ekumfi,Central,2007,1101.4,845.2,115.27,26.19,28.65,24.43,84.1
GHA,GHA_GHA5.13_2,Ekumfi,Central,2008,961.7,691.8,-24.43,26.25,28.68,24.48,83.68
GHA,GHA_GHA5.13_2,Ekumfi,Central,2009,926.5,713.1,-59.63,26.17,28.51,24.54,84.71
GHA,GHA_GHA5.13_2,Ekumfi,Central,2010,976.7,661.2,-9.43,26.55,28.81,24.92,84.3
GHA,GHA_GHA5.13_2,Ekumfi,Central,2011,800.1,556.5,-186.03,26.18,28.46,24.53,84.48
GHA,GHA_GHA5.13_2,Ekumfi,Central,2012,1001.4,734.1,15.27,25.98,28.26,24.38,84.98
GHA,GHA_GHA5.13_2,Ekumfi,Central,2013,736.9,490.5,-249.23,26.13,28.42,24.55,84.66
GHA,GHA_GHA5.13_2,Ekumfi,Central,2014,1337.3,994.1,351.17,26.03,28.19,24.53,85.83
GHA,GHA_GHA5.13_2,Ekumfi,Central,2015,769.1,499.7,-217.03,26.22,28.49,24.57,84.4
GHA,GHA_GHA5.13_2,Ekumfi,Central,2016,1124.8,860.2,138.67,26.49,28.84,24.89,85.18
GHA,GHA_GHA5.13_2,Ekumfi,Central,2017,1086.7,692.9,100.57,26.23,28.63,24.4,86.17
GHA,GHA_GHA5.13_2,Ekumfi,Central,2018,950.9,641.4,-35.23,26.24,28.73,24.25,85.81
GHA,GHA_GHA5.13_2,Ekumfi,Central,2019,1163.2,784.2,177.07,26.51,28.91,24.57,86.39
GHA,GHA_GHA5.13_2,Ekumfi,Central,2020,1015.1,715.1,28.97,26.37,28.87,24.43,85.79
GHA,GHA_GHA5.13_2,Ekumfi,Central,2021,1328.4,995.8,342.27,26.49,28.96,24.56,85.57
GHA,GHA_GHA5.13_2,Ekumfi,Central,2022,1297.5,879.5,311.37,26.05,28.68,23.94,84.99
GHA,GHA_GHA5.13_2,Ekumfi,Central,2023,1114.9,812.6,128.77,26.57,29.25,24.33,84.14
GHA,GHA_GHA5.13_2,Ekumfi,Central,2024,906.4,603.1,-79.73,26.74,29.47,24.44,83.38
GHA,GHA_GHA5.13_2,Ekumfi,Central,2025,970.3,589.5,-15.83,26.29,28.89,24.17,84.6
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2000,1057.5,761.4,-188.16,26.11,29.07,24.13,83.01
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2001,1123.9,681.2,-121.76,26.01,28.81,24.12,83.51
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2002,1120.3,743.4,-125.36,26.25,29.21,24.22,82.99
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2003,1171.2,704.3,-74.46,26.38,29.29,24.39,83.55
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2004,1014.7,716.3,-230.96,26.28,29.25,24.26,82.93
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2005,1145.0,765.5,-100.66,26.3,29.12,24.32,83.49
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2006,996.0,706.3,-249.66,26.4,29.31,24.42,82.95
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2007,1436.8,1117.4,191.14,26.31,29.32,24.23,82.7
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2008,1172.2,834.8,-73.46,26.32,29.29,24.24,82.55
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2009,1226.9,938.4,-18.76,26.29,29.15,24.35,83.41
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2010,1160.3,816.3,-85.36,26.66,29.44,24.71,83.12
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2011,1055.8,749.2,-189.86,26.32,29.16,24.33,82.94
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2012,1243.2,842.9,-2.46,26.13,28.98,24.2,83.42
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2013,1007.0,647.8,-238.66,26.31,29.19,24.37,82.87
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2014,1632.6,1161.5,386.94,26.12,28.79,24.32,84.72
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2015,1038.4,676.0,-207.26,26.32,29.12,24.36,83.19
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2016,1454.5,1072.2,208.84,26.59,29.48,24.69,83.95
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2017,1528.2,873.4,282.54,26.06,29.61,23.7,85.84
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2018,1436.2,982.9,190.54,26.07,29.83,23.5,85.3
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2019,1393.2,981.0,147.54,26.38,30.08,23.9,85.89
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2020,1347.7,950.9,102.04,26.32,30.13,23.83,84.68
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2021,1519.8,1117.3,274.14,26.32,30.1,23.83,85.36
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2022,1499.9,1005.9,254.24,25.86,29.83,23.22,84.81
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2023,1430.5,1074.6,184.84,26.37,30.36,23.66,84.37
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2024,1177.8,782.7,-67.86,26.65,30.73,23.86,83.26
GHA,GHA_GHA5.14_2,GomoaCentral,Central,2025,997.6,664.4,-248.06,26.39,30.36,23.59,82.86
GHA,GHA_GHA5.15_2,GomoaEast,Central,2000,650.1,499.3,-303.44,26.23,29.91,23.79,81.61
GHA,GHA_GHA5.15_2,GomoaEast,Central,2001,770.3,498.4,-183.24,26.1,29.58,23.8,82.32
GHA,GHA_GHA5.15_2,GomoaEast,Central,2002,682.2,481.9,-271.34,26.38,30.07,23.89,81.48
GHA,GHA_GHA5.15_2,GomoaEast,Central,2003,764.8,480.2,-188.74,26.51,30.1,24.1,82.17
GHA,GHA_GHA5.15_2,GomoaEast,Central,2004,585.2,434.6,-368.34,26.45,30.16,23.97,81.23
GHA,GHA_GHA5.15_2,GomoaEast,Central,2005,808.8,595.4,-144.74,26.42,29.94,24.01,82.13
GHA,GHA_GHA5.15_2,GomoaEast,Central,2006,671.5,525.0,-282.04,26.53,30.15,24.12,81.47
GHA,GHA_GHA5.15_2,GomoaEast,Central,2007,1009.7,838.1,56.16,26.38,30.1,23.84,81.61
GHA,GHA_GHA5.15_2,GomoaEast,Central,2008,842.4,661.9,-111.14,26.37,30.01,23.84,81.66
GHA,GHA_GHA5.15_2,GomoaEast,Central,2009,875.5,722.8,-78.04,26.41,29.94,24.07,82.15
GHA,GHA_GHA5.15_2,GomoaEast,Central,2010,851.9,635.6,-101.64,26.74,30.17,24.4,82.19
GHA,GHA_GHA5.15_2,GomoaEast,Central,2011,714.9,544.8,-238.64,26.42,29.96,24.0,81.67
GHA,GHA_GHA5.15_2,GomoaEast,Central,2012,777.0,576.9,-176.54,26.25,29.8,23.93,82.03
GHA,GHA_GHA5.15_2,GomoaEast,Central,2013,605.4,434.7,-348.14,26.47,30.08,24.08,81.2
GHA,GHA_GHA5.15_2,GomoaEast,Central,2014,1185.9,908.1,232.36,26.2,29.48,24.04,83.77
GHA,GHA_GHA5.15_2,GomoaEast,Central,2015,798.9,588.8,-154.64,26.4,29.85,24.02,82.11
GHA,GHA_GHA5.15_2,GomoaEast,Central,2016,954.1,717.3,0.56,26.68,30.23,24.39,82.85
GHA,GHA_GHA5.15_2,GomoaEast,Central,2017,1218.9,724.0,265.36,26.17,29.75,23.74,84.97
GHA,GHA_GHA5.15_2,GomoaEast,Central,2018,1239.6,875.3,286.06,26.2,29.98,23.51,84.36
GHA,GHA_GHA5.15_2,GomoaEast,Central,2019,1338.4,987.4,384.86,26.48,30.21,23.88,85.16
GHA,GHA_GHA5.15_2,GomoaEast,Central,2020,1159.2,831.4,205.66,26.38,30.19,23.75,84.14
GHA,GHA_GHA5.15_2,GomoaEast,Central,2021,1234.9,900.4,281.36,26.42,30.19,23.81,84.6
GHA,GHA_GHA5.15_2,GomoaEast,Central,2022,1317.8,904.5,364.26,25.89,29.83,23.12,84.4
GHA,GHA_GHA5.15_2,GomoaEast,Central,2023,1305.3,944.2,351.76,26.46,30.58,23.53,83.81
GHA,GHA_GHA5.15_2,GomoaEast,Central,2024,1122.3,752.0,168.76,26.75,31.11,23.72,82.82
GHA,GHA_GHA5.15_2,GomoaEast,Central,2025,1307.0,876.9,353.46,26.34,30.43,23.51,83.96
GHA,GHA_GHA5.16_2,GomoaWest,Central,2000,1057.5,761.4,-248.74,25.89,28.96,23.86,83.5
GHA,GHA_GHA5.16_2,GomoaWest,Central,2001,1123.9,681.2,-182.34,25.77,28.68,23.84,84.09
GHA,GHA_GHA5.16_2,GomoaWest,Central,2002,1120.3,743.4,-185.94,26.01,29.07,23.94,83.61
GHA,GHA_GHA5.16_2,GomoaWest,Central,2003,1171.2,704.3,-135.04,26.14,29.15,24.11,84.2
GHA,GHA_GHA5.16_2,GomoaWest,Central,2004,1014.7,716.3,-291.54,26.04,29.1,23.99,83.59
GHA,GHA_GHA5.16_2,GomoaWest,Central,2005,1145.0,765.5,-161.24,26.06,28.98,24.05,84.07
GHA,GHA_GHA5.16_2,GomoaWest,Central,2006,996.0,706.3,-310.24,26.14,29.15,24.14,83.67
GHA,GHA_GHA5.16_2,GomoaWest,Central,2007,1436.8,1117.4,130.56,26.09,29.24,23.96,83.1
GHA,GHA_GHA5.16_2,GomoaWest,Central,2008,1172.2,834.8,-134.04,26.1,29.21,23.96,82.95
GHA,GHA_GHA5.16_2,GomoaWest,Central,2009,1226.9,938.4,-79.34,26.08,29.07,24.09,83.82
GHA,GHA_GHA5.16_2,GomoaWest,Central,2010,1160.3,816.3,-145.94,26.44,29.35,24.44,83.53
GHA,GHA_GHA5.16_2,GomoaWest,Central,2011,1055.8,749.2,-250.44,26.08,29.05,24.05,83.51
GHA,GHA_GHA5.16_2,GomoaWest,Central,2012,1243.2,842.9,-63.04,25.9,28.85,23.93,83.99
GHA,GHA_GHA5.16_2,GomoaWest,Central,2013,1007.0,647.8,-299.24,26.08,29.06,24.11,83.45
GHA,GHA_GHA5.16_2,GomoaWest,Central,2014,1632.6,1161.5,326.36,25.9,28.69,24.06,85.18
GHA,GHA_GHA5.16_2,GomoaWest,Central,2015,1038.4,676.0,-267.84,26.11,29.03,24.11,83.55
GHA,GHA_GHA5.16_2,GomoaWest,Central,2016,1454.5,1072.2,148.26,26.4,29.42,24.44,84.2
GHA,GHA_GHA5.16_2,GomoaWest,Central,2017,1758.4,983.1,452.16,25.88,29.81,23.37,86.26
GHA,GHA_GHA5.16_2,GomoaWest,Central,2018,1611.3,1100.8,305.06,25.89,30.04,23.17,85.82
GHA,GHA_GHA5.16_2,GomoaWest,Central,2019,1514.4,1075.4,208.16,26.21,30.29,23.57,86.44
GHA,GHA_GHA5.16_2,GomoaWest,Central,2020,1632.6,1155.0,326.36,26.15,30.39,23.49,85.28
GHA,GHA_GHA5.16_2,GomoaWest,Central,2021,1787.1,1328.5,480.86,26.14,30.34,23.47,85.95
GHA,GHA_GHA5.16_2,GomoaWest,Central,2022,1640.1,1070.9,333.86,25.7,30.19,22.84,85.2
GHA,GHA_GHA5.16_2,GomoaWest,Central,2023,1475.8,1097.8,169.56,26.22,30.75,23.3,84.82
GHA,GHA_GHA5.16_2,GomoaWest,Central,2024,1217.9,801.8,-88.34,26.49,31.06,23.5,83.87
GHA,GHA_GHA5.16_2,GomoaWest,Central,2025,1268.3,822.9,-37.94,26.0,29.97,23.21,85.23
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2000,1566.6,1049.5,126.3,25.47,28.28,23.67,85.52
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2001,1513.9,850.2,73.6,25.34,27.98,23.65,86.08
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2002,1531.3,951.1,91.0,25.53,28.26,23.73,86.05
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2003,1565.6,889.3,125.3,25.69,28.43,23.91,86.39
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2004,1511.8,1004.2,71.5,25.55,28.28,23.75,85.94
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2005,1369.7,822.2,-70.6,25.66,28.32,23.88,85.87
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2006,1488.7,976.3,48.4,25.61,28.31,23.89,86.27
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2007,1848.5,1270.0,408.2,25.65,28.51,23.78,85.46
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2008,1528.4,999.2,88.1,25.73,28.58,23.82,84.76
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2009,1524.8,956.5,84.5,25.58,28.25,23.87,86.27
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2010,1513.6,980.7,73.3,26.0,28.65,24.21,85.52
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2011,1524.5,1030.7,84.2,25.64,28.34,23.85,85.62
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2012,1800.2,1195.3,359.9,25.47,28.16,23.74,85.9
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2013,1390.4,839.8,-49.9,25.63,28.28,23.93,85.52
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2014,1987.9,1228.5,547.6,25.47,28.01,23.89,87.04
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2015,1293.9,759.8,-146.4,25.71,28.31,23.95,85.61
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2016,1766.0,1190.4,325.7,26.01,28.76,24.28,86.07
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2017,1282.8,808.3,-157.5,25.9,28.45,24.05,87.41
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2018,1070.7,708.7,-369.6,25.88,28.53,23.9,87.3
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2019,1137.1,732.0,-303.2,26.19,28.8,24.23,87.6
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2020,1100.9,809.8,-339.4,26.08,28.76,24.11,86.79
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2021,1365.7,1041.3,-74.6,26.17,28.85,24.2,86.64
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2022,1271.8,796.9,-168.5,25.72,28.52,23.63,86.29
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2023,1461.0,1075.7,20.7,26.2,29.16,23.97,85.7
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2024,1106.6,666.4,-333.7,26.36,29.31,24.03,85.19
GHA,GHA_GHA5.17_2,Komenda-Edina-Eguafo-Abirem-,Central,2025,925.4,560.2,-514.9,26.21,29.06,23.85,83.89
GHA,GHA_GHA5.18_2,Mfantseman,Central,2000,916.4,698.7,-102.98,25.64,28.67,23.71,85.15
GHA,GHA_GHA5.18_2,Mfantseman,Central,2001,877.0,549.5,-142.38,25.51,28.38,23.69,85.74
GHA,GHA_GHA5.18_2,Mfantseman,Central,2002,876.2,598.5,-143.18,25.72,28.7,23.8,85.59
GHA,GHA_GHA5.18_2,Mfantseman,Central,2003,906.7,553.5,-112.68,25.86,28.82,23.96,86.11
GHA,GHA_GHA5.18_2,Mfantseman,Central,2004,762.6,532.0,-256.78,25.72,28.67,23.81,85.78
GHA,GHA_GHA5.18_2,Mfantseman,Central,2005,871.8,584.9,-147.58,25.82,28.69,23.93,85.71
GHA,GHA_GHA5.18_2,Mfantseman,Central,2006,859.4,637.2,-159.98,25.81,28.74,23.96,85.8
GHA,GHA_GHA5.18_2,Mfantseman,Central,2007,1101.4,845.2,82.02,25.83,28.95,23.8,84.95
GHA,GHA_GHA5.18_2,Mfantseman,Central,2008,961.7,691.8,-57.68,25.86,28.95,23.82,84.74
